die,block,pin_variation,curr_variation,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column,structure,material
3,21,,,LW600,LW600,N,0.001,0.043590275020106733,0.0010000299999999998,False,5,1,LW600,Pt_Ag_Cl
3,21,,,LW600,LW600,P,0.001,0.043585150098694916,0.00100002,False,5,1,LW600,Pt_Ag_Cl
3,21,,,SC,SC,P,0.001,0.06693366393916575,0.00100005,False,5,1,GC20_SC300,Pt_Ag_Cl
3,21,,,SC,SC,N,0.001,0.06693342416815826,0.00100002,False,5,1,GC20_SC300,Pt_Ag_Cl
3,21,,,GC,GC20_L_R0,P,0.0005,-7.736071813117608e-05,0.00050001,False,5,1,GC20_SC300,Pt_Ag_Cl
3,21,,,GC,GC20_L_R90,P,0.0005,2.192507280228898e-05,0.00050002,False,5,1,GC20_SC300,Pt_Ag_Cl
3,21,,,GC,GC20_L_R0,N,0.0005,-7.744162245885981e-05,0.00050002,False,5,1,GC20_SC300,Pt_Ag_Cl
3,21,,,GC,GC20_L_R90,N,0.0005,2.2616437057040795e-05,0.00049998,False,5,1,GC20_SC300,Pt_Ag_Cl
3,22,,,LW300,LW300,P,0.001,0.06866741131969686,0.001,False,5,2,LW300,Pt
3,22,,,LW300,LW300,N,0.001,0.06866708328942281,0.00100002,False,5,2,LW300,Pt
3,22,,,LW600,LW600,N,0.001,0.13740546976931495,0.00100002,False,5,2,LW600,Pt
3,22,,,LW600,LW600,P,0.001,0.13740551242796042,0.00100002,False,5,2,LW600,Pt
3,22,,,SC,SC,P,0.001,0.06818706467438529,0.0010000299999999998,False,5,2,GC20_SC300,Pt
3,22,,,SC,SC,N,0.001,0.06818667339163685,0.00100002,False,5,2,GC20_SC300,Pt
3,22,,,GC,GC20_L_R0,P,5e-05,5.058579863119193e-05,5.0010000000000004e-05,False,5,2,GC20_SC300,Pt
3,22,,,GC,GC20_L_R90,P,5e-05,5.057991468008766e-05,4.999e-05,False,5,2,GC20_SC300,Pt
3,22,,,GC,GC20_L_R0,N,5e-05,5.0782910993185e-05,4.999e-05,False,5,2,GC20_SC300,Pt
3,22,,,GC,GC20_L_R90,N,5e-05,5.049901035240393e-05,4.999e-05,False,5,2,GC20_SC300,Pt
3,22,,,LW300,LW300,P,0.001,0.06865226602955447,0.00100004,False,5,2,LW300,Pt_Cl
3,22,,,LW300,LW300,N,0.001,0.06865191887643932,0.00100002,False,5,2,LW300,Pt_Cl
3,22,,,LW600,LW600,N,0.001,0.13743580742120853,0.00100002,False,5,2,LW600,Pt_Cl
3,22,,,LW600,LW600,P,0.001,0.13743610750271487,0.00100002,False,5,2,LW600,Pt_Cl
3,22,,,SC,SC,P,0.001,0.06822255666744625,0.00100002,False,5,2,GC20_SC300,Pt_Cl
3,22,,,SC,SC,N,0.001,0.06822191678776365,0.00100003,False,5,2,GC20_SC300,Pt_Cl
3,22,,,GC,GC20_L_R0,P,5e-05,5.0668173946651716e-05,5.0010000000000004e-05,False,5,2,GC20_SC300,Pt_Cl
3,22,,,GC,GC20_L_R90,P,5e-05,5.0574030728983384e-05,5e-05,False,5,2,GC20_SC300,Pt_Cl
3,22,,,GC,GC20_L_R0,N,5e-05,5.0800562846497804e-05,4.999e-05,False,5,2,GC20_SC300,Pt_Cl
3,22,,,GC,GC20_L_R90,N,5e-05,5.063581221557823e-05,4.999e-05,False,5,2,GC20_SC300,Pt_Cl
3,22,,,LW300,LW300,P,0.001,0.031087865956329078,0.00099997,False,5,2,LW300,Ag
3,22,,,LW300,LW300,N,0.001,0.028137780848584225,0.00099999,False,5,2,LW300,Ag
3,22,,,LW600,LW600,N,0.001,0.013670389538840942,0.00100002,False,5,2,LW600,Ag
3,22,,,LW600,LW600,P,0.001,0.012808039135986793,0.00100007,False,5,2,LW600,Ag
3,22,,,SC,SC,P,0.001,0.029000556366905662,0.001,False,5,2,GC20_SC300,Ag
3,22,,,SC,SC,N,0.001,0.028976605743935728,0.00100004,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R0,P,0.0005,0.0004299153003968724,0.0004999900000000001,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R0,P,0.001,0.00027475698076502813,0.0009999100000000001,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R90,P,0.0005,9.241039406812467e-05,0.00050003,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R90,P,0.001,0.00012064600442974406,0.00100009,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R0,N,0.0005,0.00014035871161682722,0.00050002,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R0,N,0.001,0.00024111549032635997,0.00100001,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R90,N,0.0005,5.4797236634073736e-05,0.00050002,False,5,2,GC20_SC300,Ag
3,22,,,GC,GC20_L_R90,N,0.001,0.00010269259862283786,0.00100004,False,5,2,GC20_SC300,Ag
3,22,,,LW300,LW300,P,0.001,0.03738510872813938,0.0010000299999999998,False,5,2,LW300,Ag_Cl
3,22,,,LW300,LW300,N,0.001,0.03724996319720094,0.00099999,False,5,2,LW300,Ag_Cl
3,22,,,LW600,LW600,N,0.001,0.008293317286398677,0.00100007,False,5,2,LW600,Ag_Cl
3,22,,,LW600,LW600,P,0.001,0.008127257476358396,0.00100022,False,5,2,LW600,Ag_Cl
3,22,,,SC,SC,P,0.001,0.010026630725535852,0.00100003,False,5,2,GC20_SC300,Ag_Cl
3,22,,,SC,SC,N,0.001,0.010026738107643504,0.00100002,False,5,2,GC20_SC300,Ag_Cl
3,22,,,GC,GC20_L_R0,P,0.0005,1.693548226586736e-05,0.00050001,False,5,2,GC20_SC300,Ag_Cl
3,22,,,GC,GC20_L_R90,P,0.0005,1.3665476439668876e-05,0.00049998,False,5,2,GC20_SC300,Ag_Cl
3,22,,,GC,GC20_L_R0,N,0.0005,1.6964902021388717e-05,0.0005,False,5,2,GC20_SC300,Ag_Cl
3,22,,,GC,GC20_L_R90,N,0.0005,1.36507665619082e-05,0.0005,False,5,2,GC20_SC300,Ag_Cl
3,22,,,LW300,LW300,P,0.001,0.022214839742321003,0.00100002,False,5,2,LW300,Pt_Ag
3,22,,,LW300,LW300,N,0.001,0.022212858321786638,0.0010000299999999998,False,5,2,LW300,Pt_Ag
3,22,,,LW600,LW600,N,0.001,0.007227967628471634,0.00100002,False,5,2,LW600,Pt_Ag
3,22,,,LW600,LW600,P,0.001,0.007228072068603736,0.0010000299999999998,False,5,2,LW600,Pt_Ag
3,22,,,SC,SC,P,0.001,0.004266705955604223,0.0010000299999999998,False,5,2,GC20_SC300,Pt_Ag
3,22,,,SC,SC,N,0.001,0.0042668868871006795,0.00100001,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R0,P,0.0005,2.0701210972600657e-05,0.00050001,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R0,P,0.001,4.151127504063032e-05,0.00100002,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R90,P,0.0005,1.8663892902746903e-05,0.0005,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R90,P,0.001,3.715862221124601e-05,0.0010000299999999998,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R0,N,0.0005,2.0968930747844976e-05,0.0005,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R0,N,0.001,4.17584009870097e-05,0.00100002,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R90,N,0.0005,1.858151758728711e-05,0.00050001,False,5,2,GC20_SC300,Pt_Ag
3,22,,,GC,GC20_L_R90,N,0.001,3.740574815762539e-05,0.00100001,False,5,2,GC20_SC300,Pt_Ag
3,22,,,LW300,LW300,P,0.001,0.011303767319510017,0.00100001,False,5,2,LW300,Pt_Ag_Cl
3,22,,,LW300,LW300,N,0.001,0.01130501913010745,0.00100004,False,5,2,LW300,Pt_Ag_Cl
3,22,,,LW600,LW600,N,0.001,0.03915157676076135,0.00100004,False,5,2,LW600,Pt_Ag_Cl
3,22,,,LW600,LW600,P,0.001,0.03915605150557615,0.00100002,False,5,2,LW600,Pt_Ag_Cl
3,22,,,SC,SC,P,0.001,0.032440758420770724,0.00100004,False,5,2,GC20_SC300,Pt_Ag_Cl
3,22,,,SC,SC,N,0.001,0.03243389037884427,0.00100005,False,5,2,GC20_SC300,Pt_Ag_Cl
3,22,,,GC,GC20_L_R0,P,0.0005,-0.0002139183973346444,0.00050001,False,5,2,GC20_SC300,Pt_Ag_Cl
3,22,,,GC,GC20_L_R90,P,0.0005,-0.00021281662749036967,0.0004999900000000001,False,5,2,GC20_SC300,Pt_Ag_Cl
3,22,,,GC,GC20_L_R0,N,0.0005,-0.00021364332262051972,0.0004999900000000001,False,5,2,GC20_SC300,Pt_Ag_Cl
3,22,,,GC,GC20_L_R90,N,0.0005,-0.00021289900280582947,0.00050001,False,5,2,GC20_SC300,Pt_Ag_Cl
3,23,,,LW300,LW300,P,0.001,0.0686641633786873,0.00100002,False,5,3,LW300,Pt
3,23,,,LW300,LW300,N,0.001,0.06866405158361633,0.00100003,False,5,3,LW300,Pt
3,23,,,LW600,LW600,N,0.001,0.13735793185735576,0.00100001,False,5,3,LW600,Pt
3,23,,,LW600,LW600,P,0.001,0.13735828048145868,0.001,False,5,3,LW600,Pt
3,23,,,SC,SC,P,0.001,0.06816767999747227,0.001,False,5,3,GC20_SC300,Pt
3,23,,,SC,SC,N,0.001,0.06816765793265561,0.001,False,5,3,GC20_SC300,Pt
3,23,,,GC,GC20_L_R0,P,5e-05,5.122273633822923e-05,5.0010000000000004e-05,False,5,3,GC20_SC300,Pt
3,23,,,GC,GC20_L_R90,P,5e-05,5.086234433309265e-05,4.999e-05,False,5,3,GC20_SC300,Pt
3,23,,,GC,GC20_L_R0,N,5e-05,5.11697807782908e-05,4.999e-05,False,5,3,GC20_SC300,Pt
3,23,,,GC,GC20_L_R90,N,5e-05,5.105210175620538e-05,4.999e-05,False,5,3,GC20_SC300,Pt
3,23,,,LW300,LW300,P,0.001,0.0686900895382405,0.00100004,False,5,3,LW300,Pt_Cl
3,23,,,LW300,LW300,N,0.001,0.068689849767233,0.001,False,5,3,LW300,Pt_Cl
3,23,,,LW600,LW600,N,0.001,0.13741920144020453,0.00100001,False,5,3,LW600,Pt_Cl
3,23,,,LW600,LW600,P,0.001,0.1374196750982684,0.00100003,False,5,3,LW600,Pt_Cl
3,23,,,SC,SC,P,0.001,0.068208054198962,0.00100005,False,5,3,GC20_SC300,Pt_Cl
3,23,,,SC,SC,N,0.001,0.06820808214772975,0.00100002,False,5,3,GC20_SC300,Pt_Cl
3,23,,,GC,GC20_L_R0,P,5e-05,5.0980023355178065e-05,4.999e-05,False,5,3,GC20_SC300,Pt_Cl
3,23,,,GC,GC20_L_R90,P,5e-05,5.070200666550128e-05,5e-05,False,5,3,GC20_SC300,Pt_Cl
3,23,,,GC,GC20_L_R0,N,5e-05,5.10741665728464e-05,4.999e-05,False,5,3,GC20_SC300,Pt_Cl
3,23,,,GC,GC20_L_R90,N,5e-05,5.04592936824501e-05,4.999e-05,False,5,3,GC20_SC300,Pt_Cl
3,23,,,LW300,LW300,P,0.001,0.005056789670995718,0.00100001,False,5,3,LW300,Ag
3,23,,,LW300,LW300,N,0.001,0.005081253668699499,0.0010000299999999998,False,5,3,LW300,Ag
3,23,,,LW600,LW600,N,0.001,0.001741158216946943,0.00100001,False,5,3,LW600,Ag
3,23,,,LW600,LW600,P,0.001,0.0017406977977730339,0.00100001,False,5,3,LW600,Ag
3,23,,,SC,SC,P,0.001,0.0040904683811413284,0.00100002,False,5,3,GC20_SC300,Ag
3,23,,,SC,SC,N,0.001,0.004089960890358586,0.00100005,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R0,P,0.0005,-1.1466349714447674e-05,0.0004999900000000001,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R0,P,0.001,-2.3163644509737977e-05,0.00100006,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R90,P,0.0005,-9.755590930880945e-06,0.00050002,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R90,P,0.001,-1.964062878605585e-05,0.00100005,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R0,N,0.0005,-1.1458994775567336e-05,0.00050001,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R0,N,0.001,-2.31489346319773e-05,0.00100001,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R90,N,0.0005,-9.776184759745895e-06,0.00050002,False,5,3,GC20_SC300,Ag
3,23,,,GC,GC20_L_R90,N,0.001,-1.965239668826439e-05,0.00100002,False,5,3,GC20_SC300,Ag
3,23,,,LW300,LW300,P,0.001,0.007663456501552028,0.0010000299999999998,False,5,3,LW300,Ag_Cl
3,23,,,LW300,LW300,N,0.001,0.00766368744663287,0.00100004,False,5,3,LW300,Ag_Cl
3,23,,,LW600,LW600,N,0.001,0.2797299020679714,0.00100008,False,5,3,LW600,Ag_Cl
3,23,,,LW600,LW600,P,0.001,0.20886013961784816,0.00100004,False,5,3,LW600,Ag_Cl
3,23,,,SC,SC,P,0.001,0.011109969092976426,0.00100002,False,5,3,GC20_SC300,Ag_Cl
3,23,,,SC,SC,N,0.001,0.011112886061736368,0.00100002,False,5,3,GC20_SC300,Ag_Cl
3,23,,,GC,GC20_L_R0,P,0.0005,1.0035078608333807e-05,0.00050002,False,5,3,GC20_SC300,Ag_Cl
3,23,,,GC,GC20_L_R90,P,0.0005,5.919254810896399e-06,0.0005,False,5,3,GC20_SC300,Ag_Cl
3,23,,,GC,GC20_L_R0,N,0.0005,1.0035078608333809e-05,0.0004999900000000001,False,5,3,GC20_SC300,Ag_Cl
3,23,,,GC,GC20_L_R90,N,0.0005,5.85600233652549e-06,0.00050003,False,5,3,GC20_SC300,Ag_Cl
3,23,,,LW300,LW300,P,0.001,0.0037125524986284493,0.0010000299999999998,False,5,3,LW300,Pt_Ag
3,23,,,LW300,LW300,N,0.001,0.0037122053455132973,0.00100001,False,5,3,LW300,Pt_Ag
3,23,,,LW600,LW600,N,0.001,0.00104008544287308,0.0010000299999999998,False,5,3,LW600,Pt_Ag
3,23,,,LW600,LW600,P,0.001,0.0010403340398072356,0.00100002,False,5,3,LW600,Pt_Ag
3,23,,,SC,SC,P,0.001,0.008017585040738115,0.00100005,False,5,3,GC20_SC300,Pt_Ag
3,23,,,SC,SC,N,0.001,0.008017318791950648,0.00100003,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R0,P,0.0005,1.824907434989581e-05,0.00050001,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R0,P,0.001,3.626131966784472e-05,0.00099999,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R90,P,0.0005,1.2669617715271048e-05,0.00050001,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R90,P,0.001,2.5601071254682145e-05,0.00100002,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R0,N,0.0005,1.8104917547841178e-05,0.00050002,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R0,N,0.001,3.635693387328912e-05,0.001,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R90,N,0.0005,1.275052204295477e-05,0.0004999900000000001,False,5,3,GC20_SC300,Pt_Ag
3,23,,,GC,GC20_L_R90,N,0.001,2.559371631580181e-05,0.00100002,False,5,3,GC20_SC300,Pt_Ag
3,23,,,LW300,LW300,P,0.001,0.0291330835396027,0.001,False,5,3,LW300,Pt_Ag_Cl
3,23,,,LW300,LW300,N,0.001,0.02913248484757784,0.00100004,False,5,3,LW300,Pt_Ag_Cl
3,23,,,LW600,LW600,N,0.001,0.04073500242946833,0.001,False,5,3,LW600,Pt_Ag_Cl
3,23,,,LW600,LW600,P,0.001,0.04075373398780878,0.00100005,False,5,3,LW600,Pt_Ag_Cl
3,23,,,SC,SC,P,0.001,0.019187967601677642,0.0010000299999999998,False,5,3,GC20_SC300,Pt_Ag_Cl
3,23,,,SC,SC,N,0.001,0.01919476503619085,0.00100005,False,5,3,GC20_SC300,Pt_Ag_Cl
3,23,,,GC,GC20_L_R0,P,0.0005,0.000806311652537074,0.0005,False,5,3,GC20_SC300,Pt_Ag_Cl
3,23,,,GC,GC20_L_R90,P,0.0005,0.0003810549704270079,0.0004999900000000001,False,5,3,GC20_SC300,Pt_Ag_Cl
3,23,,,GC,GC20_L_R0,N,0.0005,0.0008062292772216141,0.00050001,False,5,3,GC20_SC300,Pt_Ag_Cl
3,23,,,GC,GC20_L_R90,N,0.0005,0.00038088433584498405,0.00049998,False,5,3,GC20_SC300,Pt_Ag_Cl
3,24,,,LW300,LW300,P,0.001,0.0686387417679413,0.00100002,False,5,4,LW300,Pt
3,24,,,LW300,LW300,N,0.001,0.06863890798956,0.001,False,5,4,LW300,Pt
3,24,,,LW600,LW600,N,0.001,0.13732578047753424,0.00100002,False,5,4,LW600,Pt
3,24,,,LW600,LW600,P,0.001,0.13732602466150506,0.0010000299999999998,False,5,4,LW600,Pt
3,24,,,SC,SC,P,0.001,0.06809839794420725,0.00100002,False,5,4,GC20_SC300,Pt
3,24,,,SC,SC,N,0.001,0.06809880099485789,0.0010000299999999998,False,5,4,GC20_SC300,Pt
3,24,,,GC,GC20_L_R0,P,5e-05,5.149045611347356e-05,4.999e-05,False,5,4,GC20_SC300,Pt
3,24,,,GC,GC20_L_R90,P,5e-05,5.1200671521588225e-05,4.999e-05,False,5,4,GC20_SC300,Pt
3,24,,,GC,GC20_L_R0,N,5e-05,5.112270916945664e-05,5.0010000000000004e-05,False,5,4,GC20_SC300,Pt
3,24,,,GC,GC20_L_R90,N,5e-05,5.124185917931812e-05,5.002e-05,False,5,4,GC20_SC300,Pt
3,24,,,LW300,LW300,P,0.001,0.06864103209590863,0.00100002,False,5,4,LW300,Pt_Cl
3,24,,,LW300,LW300,N,0.001,0.06864092471380098,0.0010000299999999998,False,5,4,LW300,Pt_Cl
3,24,,,LW600,LW600,N,0.001,0.1373607311470936,0.0010000500000000002,False,5,4,LW600,Pt_Cl
3,24,,,LW600,LW600,P,0.001,0.13736080322549465,0.001,False,5,4,LW600,Pt_Cl
3,24,,,SC,SC,P,0.001,0.06814003866617219,0.00100002,False,5,4,GC20_SC300,Pt_Cl
3,24,,,SC,SC,N,0.001,0.06813977977232359,0.0010000299999999998,False,5,4,GC20_SC300,Pt_Cl
3,24,,,GC,GC20_L_R0,P,5e-05,5.067111592220385e-05,5.0010000000000004e-05,False,5,4,GC20_SC300,Pt_Cl
3,24,,,GC,GC20_L_R90,P,5e-05,5.088440914973367e-05,5e-05,False,5,4,GC20_SC300,Pt_Cl
3,24,,,GC,GC20_L_R0,N,5e-05,5.095942952631312e-05,5.0010000000000004e-05,False,5,4,GC20_SC300,Pt_Cl
3,24,,,GC,GC20_L_R90,N,5e-05,5.1049159780653245e-05,5.0010000000000004e-05,False,5,4,GC20_SC300,Pt_Cl
3,24,,,LW300,LW300,P,0.001,0.0010310741717568894,0.00100003,False,5,4,LW300,Ag
3,24,,,LW300,LW300,N,0.001,0.0010312109736200638,0.00100005,False,5,4,LW300,Ag
3,24,,,LW600,LW600,N,0.001,0.002892367960375281,0.00100004,False,5,4,LW600,Ag
3,24,,,LW600,LW600,P,0.001,0.0028933579351485745,0.00100002,False,5,4,LW600,Ag
3,24,,,SC,SC,P,0.001,0.005731653855863383,0.0010000299999999998,False,5,4,GC20_SC300,Ag
3,24,,,SC,SC,N,0.001,0.005721743811216015,0.00100004,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R0,P,0.0005,-0.0003706271380824641,0.0004999900000000001,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R0,P,0.001,-0.000498681036952485,0.00100006,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R90,P,0.0005,-0.0002790743298877868,0.0005,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R90,P,0.001,-0.00032473820342025626,0.00100008,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R0,N,0.0005,-0.00035653360419995946,0.0005,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R0,N,0.001,-0.0004364494280981651,0.00100007,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R90,N,0.0005,-0.00032599001401768986,0.0005,False,5,4,GC20_SC300,Ag
3,24,,,GC,GC20_L_R90,N,0.001,-0.0003453570390773971,0.001,False,5,4,GC20_SC300,Ag
3,24,,,LW300,LW300,P,0.001,0.004989222789477601,0.00099997,False,5,4,LW300,Ag_Cl
3,24,,,LW300,LW300,N,0.001,0.003347826963503569,0.00100001,False,5,4,LW300,Ag_Cl
3,24,,,LW600,LW600,N,0.001,0.00542035165478973,0.00100004,False,5,4,LW600,Ag_Cl
3,24,,,LW600,LW600,P,0.001,0.0053679138825484685,0.00100007,False,5,4,LW600,Ag_Cl
3,24,,,SC,SC,P,0.001,0.005568992027585817,0.001,False,5,4,GC20_SC300,Ag_Cl
3,24,,,SC,SC,N,0.001,0.004080570104396169,0.0010000299999999998,False,5,4,GC20_SC300,Ag_Cl
3,24,,,GC,GC20_L_R0,P,0.0005,5.267607226098411e-06,0.00049998,False,5,4,GC20_SC300,Ag_Cl
3,24,,,GC,GC20_L_R90,P,0.0005,5.226419568368516e-06,0.00050001,False,5,4,GC20_SC300,Ag_Cl
3,24,,,GC,GC20_L_R0,N,0.0005,5.185231910638621e-06,0.0005,False,5,4,GC20_SC300,Ag_Cl
3,24,,,GC,GC20_L_R90,N,0.0005,5.500023294717106e-06,0.0004999900000000001,False,5,4,GC20_SC300,Ag_Cl
3,24,,,LW300,LW300,P,0.001,0.002840015505425032,0.00100002,False,5,4,LW300,Pt_Ag
3,24,,,LW300,LW300,N,0.001,0.0028392961924025347,0.00100002,False,5,4,LW300,Pt_Ag
3,24,,,LW600,LW600,N,0.001,0.000982018200412808,0.00100001,False,5,4,LW600,Pt_Ag
3,24,,,LW600,LW600,P,0.001,0.0009819917226328388,0.00100001,False,5,4,LW600,Pt_Ag
3,24,,,SC,SC,P,0.001,0.005746022464460012,0.00100001,False,5,4,GC20_SC300,Pt_Ag
3,24,,,SC,SC,N,0.001,0.005744741234107058,0.0010000299999999998,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R0,P,0.0005,1.4848150611627303e-05,0.00050003,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R0,P,0.001,2.9402103668041064e-05,0.0010000500000000002,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R90,P,0.0005,2.303419758544402e-05,0.0005,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R90,P,0.001,4.593453528326588e-05,0.0010000299999999998,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R0,N,0.0005,1.4887867281581131e-05,0.00050002,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R0,N,0.001,2.9422697496906014e-05,0.00100002,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R90,N,0.0005,2.3093037096486728e-05,0.00050001,False,5,4,GC20_SC300,Pt_Ag
3,24,,,GC,GC20_L_R90,N,0.001,4.577713959122663e-05,0.001,False,5,4,GC20_SC300,Pt_Ag
3,24,,,LW300,LW300,P,0.001,0.009716280253553315,0.0010000299999999998,False,5,4,LW300,Pt_Ag_Cl
3,24,,,LW300,LW300,N,0.001,0.009717543832052955,0.00100004,False,5,4,LW300,Pt_Ag_Cl
3,24,,,LW600,LW600,N,0.001,0.016100000925730863,0.0010000299999999998,False,5,4,LW600,Pt_Ag_Cl
3,24,,,LW600,LW600,P,0.001,0.01610541121877124,0.00100002,False,5,4,LW600,Pt_Ag_Cl
3,24,,,SC,SC,P,0.001,0.025303778741187763,0.00100007,False,5,4,GC20_SC300,Pt_Ag_Cl
3,24,,,SC,SC,N,0.001,0.02530785926127857,0.00100002,False,5,4,GC20_SC300,Pt_Ag_Cl
3,24,,,GC,GC20_L_R0,P,0.0005,0.0002454284264857905,0.00049998,False,5,4,GC20_SC300,Pt_Ag_Cl
3,24,,,GC,GC20_L_R90,P,0.0005,0.0005941290207781894,0.00050003,False,5,4,GC20_SC300,Pt_Ag_Cl
3,24,,,GC,GC20_L_R0,N,0.0005,0.0002453681159869717,0.00050003,False,5,4,GC20_SC300,Pt_Ag_Cl
3,24,,,GC,GC20_L_R90,N,0.0005,0.0005946879961330952,0.00049997,False,5,4,GC20_SC300,Pt_Ag_Cl
3,25,,,LW300,LW300,P,0.001,0.06818766777937348,0.00100003,False,5,5,LW300,Pt
3,25,,,LW300,LW300,N,0.001,0.06818723236699176,0.00100005,False,5,5,LW300,Pt
3,25,,,LW600,LW600,N,0.001,0.13610871019840803,0.00100001,False,5,5,LW600,Pt
3,25,,,LW600,LW600,P,0.001,0.13610873814717578,0.00100002,False,5,5,LW600,Pt
3,25,,,SC,SC,P,0.001,0.06731106497595701,0.00100002,False,5,5,GC20_SC300,Pt
3,25,,,SC,SC,N,0.001,0.06731114735127247,0.00100004,False,5,5,GC20_SC300,Pt
3,25,,,GC,GC20_L_R0,P,5e-05,5.106092768286179e-05,5.0010000000000004e-05,False,5,5,GC20_SC300,Pt
3,25,,,GC,GC20_L_R90,P,5e-05,5.071377456770982e-05,5.0010000000000004e-05,False,5,5,GC20_SC300,Pt
3,25,,,GC,GC20_L_R0,N,5e-05,5.0596095545624406e-05,5.002e-05,False,5,5,GC20_SC300,Pt
3,25,,,GC,GC20_L_R90,N,5e-05,5.09697264407456e-05,5.0010000000000004e-05,False,5,5,GC20_SC300,Pt
3,25,,,LW300,LW300,P,0.001,0.06825896802786725,0.001,False,5,5,LW300,Pt_Cl
3,25,,,LW300,LW300,N,0.001,0.06825894890502615,0.00100004,False,5,5,LW300,Pt_Cl
3,25,,,LW600,LW600,N,0.001,0.13626192093022435,0.00100003,False,5,5,LW600,Pt_Cl
3,25,,,LW600,LW600,P,0.001,0.13626192534318768,0.00100002,False,5,5,LW600,Pt_Cl
3,25,,,SC,SC,P,0.001,0.06736343802473613,0.00100002,False,5,5,GC20_SC300,Pt_Cl
3,25,,,SC,SC,N,0.001,0.06736376605501018,0.00100003,False,5,5,GC20_SC300,Pt_Cl
3,25,,,GC,GC20_L_R0,P,5e-05,5.104768879287719e-05,5e-05,False,5,5,GC20_SC300,Pt_Cl
3,25,,,GC,GC20_L_R90,P,5e-05,5.059021159452013e-05,4.999e-05,False,5,5,GC20_SC300,Pt_Cl
3,25,,,GC,GC20_L_R0,N,5e-05,5.0863815320868725e-05,5.002e-05,False,5,5,GC20_SC300,Pt_Cl
3,25,,,GC,GC20_L_R90,N,5e-05,5.1037391878444706e-05,5e-05,False,5,5,GC20_SC300,Pt_Cl
3,25,,,LW300,LW300,P,0.001,0.006715354866292012,0.00100001,False,5,5,LW300,Ag
3,25,,,LW300,LW300,N,0.001,0.006705475712387942,0.00100001,False,5,5,LW300,Ag
3,25,,,LW600,LW600,N,0.001,0.013561770330468329,0.0010000500000000002,False,5,5,LW600,Ag
3,25,,,LW600,LW600,P,0.001,0.013561751207627239,0.00100001,False,5,5,LW600,Ag
3,25,,,SC,SC,P,0.001,0.010730980860374793,0.00100002,False,5,5,GC20_SC300,Ag
3,25,,,SC,SC,N,0.001,0.010703724927872034,0.0010000299999999998,False,5,5,GC20_SC300,Ag
3,25,,,GC,GC20_L_R0,P,0.0005,4.335000976071495e-06,0.0004999900000000001,False,5,5,GC20_SC300,Ag
